ID | NAME | TIME_ZONE | COUNTRY_ID
1119,Nice,1,76
1120,Orange,1,76
1121,Perpignan,1,76
1122,Le Castellet,1,76
1123,Ales,1,76
1124,Montpellier,1,76
1125,Beziers,1,76
1126,Avignon,1,76
1127,Salon,1,76
1128,Lezignan-corbieres,1,76
1129,Mende,1,76
1130,Carpentras,1,76
1131,Avord,1,76
1132,Beauvais,1,76
1133,Chateaudun,1,76
1134,Saumur,1,76
1135,Evreux,1,76
1136,Le Havre,1,76
1137,Abbeville,1,76
1138,Orleans,1,76
1139,Chalons,1,76
1140,Rouen,1,76
1141,Tours,1,76
1142,Cholet,1,76
1143,Laval,1,76
1144,Paris,1,76
1145,Creil,1,76
1146,Coulommiers,1,76
1147,Melun,1,76
1148,Toussous-le-noble,1,76
1149,Pontoise,1,76
1150,Villacoublay,1,76
1151,Reims,1,76
1152,Troyes,1,76
1153,Luneville,1,76
1154,Etain,1,76
1155,Autun,1,76
1156,Nevers,1,76
1157,Cambrai,1,76
1158,Maubeuge,1,76
1159,Besancon-la-veze,1,76
1160,Phalsbourg,1,76
1161,Lille,1,76
1162,Merville,1,76
1163,Charleville,1,76
1164,Vesoul-frotey,1,76
1165,Brest,1,76
1166,Cherbourg,1,76
1167,Dinard,1,76
1168,La Baule,1,76
1169,Granville,1,76
1170,Deauville,1,76
1171,Lorient,1,76
1172,La Roche-sur-yon,1,76
1173,Landivisiau,1,76
1174,Caen,1,76
1175,Lanvedoc,1,76
1176,Le Mans,1,76
1177,Rennes,1,76
1178,Lannion,1,76
1179,Quimper,1,76
1180,Nantes,1,76
1181,St.-brieuc Armor,1,76
1182,Morlaix,1,76
1183,Vannes,1,76
1184,St.-nazaire,1,76
1185,Mulhouse,1,76
1186,Dijon,1,76
1187,Epinal,1,76
1188,Haguenau,1,76
1189,St.-dizier,1,76
1190,Montbeliard,1,76
1191,Nancy,1,76
1192,Pontarlier,1,76
1193,Strasbourg,1,76
1194,Luxeuil,1,76
1195,Cuers,1,76
1196,Hyeres,1,76
1197,Nimes,1,76
1198,Miquelon,-3,190
1199,St.-pierre,-3,190
1200,Amberieu,1,76
1201,Damblain,1,76
1202,Andravida,2,86
1203,Agrinion,2,86
1204,Alexandroupolis,2,86
1205,Nea Anghialos,2,86
1206,Elefsis,2,86
1207,Chios,2,86
1208,Ioannina,2,86
1209,Heraklion,2,86
1210,Kastoria,2,86
1211,Kithira,2,86
1212,Keffallinia,2,86
1213,Kalamata,2,86
1214,Kavala,2,86
1215,Kos,2,86
1216,Karpathos,2,86
1217,Kerkyra/corfu,2,86
1218,Kasos,2,86
1219,Kozani,2,86
1220,Leros,2,86
1221,Limnos,2,86
1222,Larissa,2,86
1223,Megara,2,86
1224,Mykonos,2,86
1225,Mytilini,2,86
1226,Preveza,2,86
1227,Rhodos,2,86
1228,Patras,2,86
1229,Chania,2,86
1230,Skiathos,2,86
1231,Samos,2,86
1232,Sparti,2,86
1233,Thira,2,86
1234,Sitia,2,86
1235,Stefanovikion,2,86
1236,Skiros,2,86
1237,Tanagra,2,86
1238,Kasteli,2,86
1239,Tripolis,2,86
1240,Thessaloniki,2,86
1241,Dekelia,2,86
1242,Zakynthos,2,86
1243,Budapest,1,101
1244,Debrecen,1,101
1245,Kecskemet,1,101
1246,Nyirregyhaza,1,101
1247,Ocseny,1,101
1248,Azentkilyszabadja,1,101
1249,Szolnok,1,101
1250,Amendola,1,110
1251,Crotone,1,110
1252,Bari,1,110
1253,Foggia,1,110
1254,Grottaglie,1,110
1255,Lecce,1,110
1256,Pescara,1,110
1257,Brindisi,1,110
1258,Gioia Del Colle,1,110
1259,Lamezia,1,110
1260,Catania,1,110
1261,Lampedusa,1,110
1262,Pantelleria,1,110
1263,Palermo,1,110
1264,Reggio Calabria,1,110
1265,Trapani,1,110
1266,Sigonella,1,110
1267,Alghero,1,110
1268,Decimomannu,1,110
1269,Cagliari,1,110
1270,Olbia,1,110
1271,Tortoli,1,110
1272,Turin,1,110
1273,Milano,1,110
1274,Bergamo,1,110
1275,Torino,1,110
1276,Albenga,1,110
1277,Genoa,1,110
1278,Milan,1,110
1279,Cameri,1,110
1280,Parma,1,110
1281,Piacenza,1,110
1282,Cuneo,1,110
1283,Aviano,1,110
1284,Bolzano,1,110
1285,Cervia,1,110
1286,Bologna,1,110
1287,Treviso,1,110
1288,Rivolto,1,110
1289,Forli,1,110
1290,Ghedi,1,110
1291,Verona,1,110
1292,Brescia,1,110
1293,Ronchi De Legionari,1,110
1294,Rimini,1,110
1295,Vicenza,1,110
1296,Padova,1,110
1297,Villafranca,1,110
1298,Venice,1,110
1299,Siena,1,110
1300,Rome,1,110
1301,Pratica Di Mare,1,110
1302,Guidonia,1,110
1303,Marina Di Campo,1,110
1304,Latina,1,110
1305,Grazzanise,1,110
1306,Naples,1,110
1307,Pisa,1,110
1308,Florence,1,110
1309,Grosseto,1,110
1310,Viterbo,1,110
1311,Perugia,1,110
1312,Cerklje,1,203
1313,Ljubljana,1,203
1314,Maribor,1,203
1315,Portoroz,1,203
1316,Slovenj Gradec,1,203
1317,Ceske Budejovice,1,60
1318,Caslav,1,60
1319,Hradec Kralove,1,60
1320,Horovice,1,60
1321,Praha,1,60
1322,Kunovice,1,60
1323,Karlovy Vary,1,60
1324,Line,1,60
1325,Mnichovo Hradiste,1,60
1326,Ostrava,1,60
1327,Namest,1,60
1328,Pardubice,1,60
1329,Pribram,1,60
1330,Prerov,1,60
1331,Prague,1,60
1332,Brno,1,60
1333,Vodochody,1,60
1334,Tel-aviv,2,109
1335,Beer-sheba,2,109
1336,Tel-nof,2,109
1337,Eyn-shemer,2,109
1338,Elat,2,109
1339,Eyn-yahav,2,109
1340,Haifa,2,109
1341,Haztor,2,109
1342,Rosh Pina,2,109
1343,Megido Airstrip,2,109
1344,Metzada,2,109
1345,Nevatim,2,109
1346,Ovda,2,109
1347,Ramat David,2,109
1348,Ramon,2,109
1349,Malta,1,138
1350,Wiener Neustadt Ost,1,15
1351,Wels,1,15
1352,Graz,1,15
1353,Innsbruck,1,15
1354,Linz,1,15
1355,Salzburg,1,15
1356,Vienna,1,15
1357,Zeltweg,1,15
1358,Alverca,0,178
1359,Santa Maria (island),-1,178
1360,Braganca,0,178
1361,Beja (madeira),0,178
1362,Braga,0,178
1363,Coimba,0,178
1364,Cascais,0,178
1365,Covilha,0,178
1366,Evora,0,178
1367,Flores,-1,178
1368,Graciosa Island,-1,178
1369,Horta,-1,178
1370,Lajes (terceira Island),-1,178
1371,Monte Real,0,178
1372,Montijo,0,178
1373,Ovar,0,178
1374,Ponta Delgada,-1,178
1375,Pico,-1,178
1376,Portimao,0,178
1377,Porto,0,178
1378,Porto Santo,0,178
1379,Lisbon,0,178
1380,Sao Jorge Island,-1,178
1381,Sintra,0,178
1382,Tancos,0,178
1383,Vila Real,0,178
1384,Viseu,0,178
1385,Mostar,1,29
1386,Sarajevo,1,29
1387,Arad,2,182
1388,Bacau,2,182
1389,Baia Mare,2,182
1390,Bucharest,2,182
1391,Constanta,2,182
1392,Cluj-napoca,2,182
1393,Caransebes,2,182
1394,Craiova,2,182
1395,Iasi,2,182
1396,Oradea,2,182
1397,Sibiu,2,182
1398,Satu Mare,2,182
1399,Suceava,2,182
1400,Tulcea,2,182
1401,Tirgu Mures,2,182
1402,Timisoara,2,182
1403,Les Eplatures,1,216
1404,Geneva,1,216
1405,Saanen,1,216
1406,Sion,1,216
1407,Alpnach,1,216
1408,Dubendorf,1,216
1409,Emmen,1,216
1410,Mollis,1,216
1411,Meiringen,1,216
1412,Payerne,1,216
1413,Lugano,1,216
1414,Bern,1,216
1415,Grenchen,1,216
1416,Zurich,1,216
1417,Altenrhein,1,216
1418,Samedan,1,216
1419,Ankara,2,228
1420,Adana,3,228
1421,Afyon,3,228
1422,Antalya,3,228
1423,Gaziantep,3,228
1424,Iskenderun,3,228
1425,Konya,3,228
1426,Malatya,3,228
1427,Merzifon,3,228
1428,Sivas,3,228
1429,Kayseri,3,228
1430,Sivrihisar,3,228
1431,Tokat,3,228
1432,Denizli,3,228
1433,Istanbul,3,228
1434,Balikesir,3,228
1435,Bandirma,3,228
1436,Eskisehir,3,228
1437,Izmir,3,228
1438,Isparta,3,228
1439,Kutahya,3,228
1440,Yalova,3,228
1441,Topel,3,228
1442,Dalaman,3,228
1443,Akhisar,3,228
1444,Bodrum,3,228
1445,Elazig,3,228
1446,Diyabakir,3,228
1447,Erzincan,3,228
1448,Erzurum,3,228
1449,Trabzon,3,228
1450,Van,3,228
1451,Batman,3,228
1452,Siirt,3,228
1453,Gibraltar,1,85
1454,Belgrade,1,197
1455,Nis,1,197
1456,Podgorica,1,149
1457,Pristina,1,197
1458,Tivat,1,149
1459,Vrsac,1,197
1460,Bratislava,1,202
1461,Kosice,1,202
1462,Malacky,1,202
1463,Piestany,1,202
1464,Sliac,1,202
1465,Trencin,1,202
1466,Poprad,1,202
1467,North Caicos,-4,230
1468,Providenciales,-4,230
1469,South Caicos,-4,230
1470,Samana,-4,64
1471,Barahona,-4,64
1472,Cabo Rojo,-4,64
1473,La Romana,-4,64
1474,Punta Cana,-4,64
1475,Puerto Plata,-4,64
1476,Santo Domingo,-4,64
1477,San Isidoro,-4,64
1478,Bananera,-6,91
1479,Coban,-6,91
1480,Guatemala City,-6,91
1481,Retalhuleu,-6,91
1482,San Jose,-6,91
1483,La Ceiba,-6,99
1484,San Pedro Sula,-6,99
1485,Guanaja,-6,99
1486,Roatan,-6,99
1487,Tela,-6,99
1488,Tegucigalpa,-6,99
1489,Trujillo,-6,99
1490,Ocho Rios,-5,111
1491,Montego Bay,-5,111
1492,Port Antonio,-5,111
1493,Acapulco,-6,144
1494,Monterrey,-6,144
1495,Aguascalientes,-6,144
1496,Huatulco,-6,144
1497,Cuernavaca,-6,144
1498,Ciudad Acuna,-6,144
1499,Ciudad Del Carmen,-6,144
1500,Nuevo Casas Grandes,-7,144
1501,Chilpancingo,-6,144
1502,Culiacan,-7,144
1503,Chetumal,-5,144
1504,Ciudad Obregon,-7,144
1505,Campeche,-6,144
1506,Ciudad Juarez,-7,144
1507,Chihuahua,-7,144
1508,Ciudad Victoria,-6,144
1509,Cozumel,-5,144
1510,Durango,-6,144
1511,Tepic,-7,144
1512,Ensenada,-8,144
1513,Guadalajara,-6,144
1514,Guaymas,-7,144
1515,Tehuacan,-6,144
1516,Hermosillo,-7,144
1517,Colima,-6,144
1518,Isla Mujeres,-5,144
1519,Saltillo,-6,144
1520,Iztepec,-6,144
1521,Lazard Cardenas,-6,144
1522,Los Mochis,-7,144
1523,Del Bajio,-6,144
1524,La Paz,-7,144
1525,Loreto,-7,144
1526,Matamoros,-6,144
1527,Merida,-6,144
1528,Mexicali,-8,144
1529,Morelia,-6,144
1530,Minatitlan,-6,144
1531,Monclova,-6,144
1532,Mexico City,-6,144
1533,Mazatlan,-7,144
1534,Nogales,-7,144
1535,Nuevo Laredo,-6,144
1536,Oaxaca,-6,144
1537,Poza Rico,-6,144
1538,Puebla,-6,144
1539,Pachuca,-6,144
1540,Punta Penasco,-7,144
1541,Piedras Negras,-6,144
1542,Uruapan,-6,144
1543,Puerto Vallarta,-6,144
1544,Puerto Escondido,-6,144
1545,Queretaro,-6,144
1546,Reynosa,-6,144
1547,San Jose Del Cabo,-7,144
1548,San Filipe,-8,144
1549,San Luis Potosi,-6,144
1550,Tlaxcala,-6,144
1551,Tuxtla Gutierrez,-6,144
1552,Torreon,-6,144
1553,Tijuana,-8,144
1554,Tampico,-6,144
1555,Tamuin,-6,144
1556,Toluca,-6,144
1557,Tapachula,-6,144
1558,Cancun,-5,144
1559,Villahermosa,-6,144
1560,Vera Cruz,-6,144
1561,Zacatecas,-6,144
1562,Zihuatanejo,-6,144
1563,Zamora,-6,144
1564,Manzanillo,-6,144
1565,Zapopan,-6,144
1566,Bluefields,-6,160
1567,Los Brasiles,-6,160
1568,Leon,-6,160
1569,Managua,-6,160
1570,Puerto Cabezas,-6,160
1571,Bocas Del Toro,-5,171
1572,Changuinola,-5,171
1573,David,-5,171
1574,Howard,-5,171
1575,Panama,-5,171
1576,Panama City,-5,171
1577,Buenos Aires,-6,54
1578,Coto 47,-6,54
1579,Chacarita,-6,54
1580,El Carmen,-6,54
1581,Finca 10,-6,54
1582,Golfito,-6,54
1583,Guapiles,-6,54
1584,Liberia,-6,54
1585,Los Chiles,-6,54
1586,Limon,-6,54
1587,Nosara Beach,-6,54
1588,Pandora,-6,54
1589,Palmar Sur,-6,54
1590,Quepos,-6,54
1591,Santa Clara,-6,54
1592,San Vito De Jaba,-6,54
1593,San Salvador,-6,67
1594,Cayes,-5,96
1595,Cap Haitien,-5,96
1596,Jacmel,-5,96
1597,Port-au-prince,-5,96
1598,Baracoa Playa,-5,57
1599,Bayamo,-5,57
1600,Ciego De Avila,-5,57
1601,Cunagua,-5,57
1602,Cienfuegos,-5,57
1603,Cayo Largo del Sur,-5,57
1604,Camaguey,-5,57
1605,Santiago De Cuba,-5,57
1606,Florida,-5,57
1607,Guantanamo,-5,57
1608,Havana,-5,57
1609,Holguin,-5,57
1610,La Coloma,-5,57
1611,Moa,-5,57
1612,Nueva Gerona,-5,57
1613,Pinar Del Rio Norte,-5,57
1614,San Antonio De Banos,-5,57
1615,Santa Lucia,-5,57
1616,Siguanea,-5,57
1617,Sancti Spiritus,-5,57
1618,Varadero,-5,57
1619,Las Tunas,-5,57
1620,Cayman Brac,-5,42
1621,Georgetown,-5,42
1622,Clarence Bain,-5,17
1623,Andros Town,-5,17
1624,Marsh Harbor,-5,17
1625,San Andros,-5,17
1626,Spring Point,-5,17
1627,Sandy Point,-5,17
1628,Treasure Cay,-5,17
1629,Chub Cay,-5,17
1630,Bullocks Harbour,-5,17
1631,Alice Town,-5,17
1632,Great Exuma,-5,17
1633,George Town,-5,17
1634,North Eleuthera,-5,17
1635,Governor's Harbor,-5,17
1636,Norman's Cay,-5,17
1637,Rock Sound,-5,17
1638,Staniel Cay,-5,17
1639,Freeport,-5,17
1640,Matthew Town,-5,17
1641,Dead Man's Cay,-5,17
1642,Stella Maris,-5,17
1643,Mayaguana,-5,17
1644,Nassau,-5,17
1645,Duncan Town,-5,17
1646,Port Nelson,-5,17
1647,Cockburn Town,-5,17
1648,Belize City,-6,23
1649,Aitutaki,-10,53
1650,Avarua,-10,53
1651,Nandi,12,74
1652,Nausori,12,74
1653,Tongatapu,13,225
1654,Vava'u,13,225
1655,Tarawa,12,117
1656,Tabiteuea North,12,117
1657,Wallis,12,245
1658,Faleolo,13,192
1659,Pago Pago,-11,5
1660,Rurutu,-10,78
1661,Tubuai,-10,78
1662,Anaa,-10,78
1663,Fangatau,-10,78
1664,Tikehau,-10,78
1665,Reao,-10,78
1666,Fakarava,-10,78
1667,Manihi,-10,78
1668,Totegegie,-9,78
1669,Kaukura Atoll,-10,78
1670,Makemo,-10,78
1671,Puka Puka,-10,78
1672,Takapoto,-10,78
1673,Arutua,-10,78
1674,Mataiva,-10,78
1675,Takaroa,-10,78
1676,Nuku Hiva,-9.5,78
1677,Bora Bora,-10,78
1678,Rangiroa,-10,78
1679,Huahine Island,-10,78
1680,Moorea,-10,78
1681,Hao Island,-10,78
1682,Maupiti,-10,78
1683,Raiatea Island,-10,78
1684,Port-vila,11,240
1685,Kone,11,158
1686,Koumac,11,158
1687,Lifou,11,158
1688,Noumea,11,158
1689,Mare,11,158
1690,Touho,11,158
1691,Ouvea,11,158
1692,Auckland,12,159
1693,Taupo,12,159
1694,Ardmore,12,159
1695,Christchurch,12,159
1696,Chatham Island,12.75,159
1697,Dunedin,12,159
1698,Gisborne,12,159
1699,Glentanner,12,159
1700,Hokitika,12,159
1701,Hastings,12,159
1702,Kerikeri,12,159
1703,Kaitaia,12,159
1704,Alexandra,12,159
1705,Mount Cook,12,159
1706,Manapouri,12,159
1707,Masterton,12,159
1708,New Plymouth,12,159
1709,Nelson,12,159
1710,Invercargill,12,159
1711,Ohakea,12,159
1712,Oamaru,12,159
1713,Palmerston North,12,159
1714,Paraparaumu,12,159
1715,Queenstown International,12,159
1716,Rotorua,12,159
1717,Waiouru,12,159
1718,Stephen's Island,12,9
1719,Tauranga,12,159
1720,Timaru,12,159
1721,Pukaki,12,159
1722,Woodbourne,12,159
1723,Weydon,12,9
1724,Wanaka,12,159
1725,Wigram,12,159
1726,Whakatane,12,159
1727,Wellington,12,159
1728,Wairoa,12,159
1729,Whenuapai,12,159
1730,Whangarei,12,159
1731,Westport,12,159
1732,Wanganui,12,159
1733,Herat,4.5,1
1734,Jalalabad,4.5,1
1735,Kabul,4.5,1
1736,Kandahar,4.5,1
1737,Maimama,4.5,1
1738,Mazar-i-sharif,4.5,1
1739,Shindand,4.5,1
1740,Sheberghan,4.5,1
1741,Kunduz,4.5,1
1742,Bahrain,3,18
1743,Abha,3,195
1744,Al-ahsa,3,195
1745,El-baha,3,195
1746,Bisha,3,195
1747,Abqaiq,3,195
1748,Dammam,3,195
1749,Dhahran,3,195
1750,Gizan,3,195
1751,Gassim,3,195
1752,Guriat,3,195
1753,Hail,3,195
1754,Jubail,3,195
1755,Jeddah,3,195
1756,King Khalid Mil.city,3,195
1757,Madinah,3,195
1758,Nejran,3,195
1759,Hafr Al-batin,3,195
1760,Petroline 3,3,195
1761,Petroline 6,3,195
1762,Petroline 10,3,195
1763,Rabigh,3,195
1764,Rafha,3,195
1765,Riyadh,3,195
1766,Rash Mishab,3,195
1767,Arar,3,195
1768,Ras Tanura,3,195
1769,Sharurah,3,195
1770,Sulayel,3,195
1771,Tabuk,3,195
1772,Taif,3,195
1773,Thumamah,3,195
1774,Ras Tanajib,3,195
1775,Turaif,3,195
1776,Wejh,3,195
1777,Yenbo,3,195
1778,Amman,2,114
1779,Aqaba,2,114
1780,Hotel Four,2,114
1781,Mafraq,2,114
1782,Kuwait,3,120
1783,Beirut,2,124
1784,Kleiat,2,124
1785,Abu Dhabi,4,234
1786,Al Hamra,4,234
1787,Jebel Dhana,4,234
1788,Arzana,4,234
1789,Das Island,4,234
1790,Zirku,4,234
1791,Dubai,4,234
1792,Fujeirah,4,234
1793,Ras Al Khaimah,4,234
1794,Sharjah,4,234
1795,Khasab,4,167
1796,Masirah,4,167
1797,Muscat,4,167
1798,Salalah,4,167
1799,Thumrait,4,167
1800,Bhagtanwala,5,168
1801,Faisalabad,5,168
1802,Gwadar,5,168
1803,Gilgit,5,168
1804,Jacobsbad,5,168
1805,Karachi,5,168
1806,Lahore,5,168
1807,Mangla,5,168
1808,Muzaffarabad,5,168
1809,Mianwali,5,168
1810,Moenjodaro,5,168
1811,Multan,5,168
1812,Nawabshah,5,168
1813,Okara,5,168
1814,Panjgur,5,168
1815,Pasni,5,168
1816,Peshawar,5,168
1817,Qasim,5,168
1818,Quetta,5,168
1819,Rahim Yar Khan,5,168
1820,Islamabad,5,168
1821,Risalpur,5,168
1822,Rawala Kot,5,168
1823,Sukkur,5,168
1824,Saidu Sharif,5,168
1825,Sui,5,168
1826,Talhar,5,168
1827,Wana,5,168
1828,Zhob,5,168
1829,Basrah,3,106
1830,Doha,3,180
1831,Canton Island,13,117
1832,Saipan,10,165
1833,Andersen,10,90
1834,Agana,10,90
1835,West Tinian,10,165
1836,Majuro,12,139
1837,Kwajalein,12,139
1838,Kiritimati,-12,117
1839,Babelthuap,9,169
1840,Tokyo,9,112
1841,Matsumoto,9,112
1842,Ibaraki,9,112
1843,Minami Tori Shima,9,112
1844,Iwojima,9,112
1845,Nanki-shirahama,9,112
1846,Kohnan,9,112
1847,Obihiro,9,112
1848,Sapporo,9,112
1849,Hakodate,9,112
1850,Chitose,9,112
1851,Memanbetsu,9,112
1852,Nakashibetsu,9,112
1853,Tokachi,9,112
1854,Wakkanai,9,112
1855,Iki,9,112
1856,Yamaguchi,9,112
1857,Tsushima,9,112
1858,Monbetsu,9,112
1859,Asahikawa,9,112
1860,Okushiri,9,112
1861,Rishiri Island,9,112
1862,Ashiya,9,112
1863,Yakushima,9,112
1864,Fukue,9,112
1865,Fukuoka,9,112
1866,Tanegashima,9,112
1867,Kagoshima,9,112
1868,Miyazaki,9,112
1869,Nyutabaru,9,112
1870,Oita,9,112
1871,Kitakyushu,9,112
1872,Kumamoto,9,112
1873,Nagasaki,9,112
1874,Kanoya,9,112
1875,Tsuiki,9,112
1876,Amami,9,112
1877,Okierabu,9,112
1878,Tokunoshima,9,112
1879,Fukui,9,112
1880,Gifu,9,112
1881,Hamamatsu,9,112
1882,Kanazawa,9,112
1883,Oki Island,9,112
1884,Toyama,9,112
1885,Yaizu,9,112
1886,Hiroshima,9,112
1887,Okayama,9,112
1888,Izumo,9,112
1889,Hofu,9,112
1890,Miho,9,112
1891,Kochi,9,112
1892,Matsuyama,9,112
1893,Osaka,9,112
1894,Tottori,9,112
1895,Tokushima,9,112
1896,Takamatsu,9,112
1897,Ozuki,9,112
1898,Aomori,9,112
1899,Yamagata,9,112
1900,Sado,9,112
1901,Hachinoe,9,112
1902,Hanamaki,9,112
1903,Akita,9,112
1904,Misawa,9,112
1905,Sendai,9,112
1906,Matsushima,9,112
1907,Atsugi,9,112
1908,Tateyama,9,112
1909,Hachijojima,9,112
1910,Iruma,9,112
1911,Kisarazu,9,112
1912,Shimofusa,9,112
1913,Oshima,9,112
1914,Zama,9,112
1915,Yokota,9,112
1916,Okinawa,9,112
1917,Iejima,9,112
1918,Kadena,9,112
1919,Ishigaki,9,112
1920,Kumejima,9,112
1921,Minami Daito,9,112
1922,Miyako,9,112
1923,Kitadaito,9,112
1924,Shimojishima,9,112
1925,Tarama,9,112
1926,Yoron,9,112
1927,Futema,9,112
1928,Yonaguni Jima,9,112
1929,Manila,8,175
1930,Cotabato,8,175
1931,Ladag,8,175
1932,Pagadian,8,175
1933,Romblon,8,175
1934,Zamboanga,8,175
1935,Baguio,8,175
1936,Daet,8,175
1937,Floridablanca,8,175
1938,Lingayen,8,175
1939,Lipa,8,175
1940,Mamburao,8,175
1941,Vigan,8,175
1942,Baler,8,175
1943,Bagabag,8,175
1944,Tacloban,8,175
1945,Bacolod,8,175
1946,Dumaguete,8,175
1947,Caticlan,8,175
1948,Guiuan,8,175
1949,Iloilo,8,175
1950,Kalibo,8,175
1951,Puerto Princesa,8,175
1952,Concordia,-3,11
1953,Gualeguaychu,-3,11
1954,Junin,-3,11
1955,Parana,-3,11
1956,Rosario,-3,11
1957,Santa Fe,-3,11
1958,Gobernador Gordillo,-3,11
1959,San Fernando,-3,11
1960,Jose C. Paz,-3,11
1961,La Plata,-3,11
1962,Moron,-3,11
1963,El Palomar,-3,11
1964,Chosmadal,-3,11
1965,Fuerte Gral Roca,-3,11
1966,Mendoza,-3,11
1967,Malargue,-3,11
1968,San Rafael,-3,11
1969,Catamarca,-3,11
1970,Santiago Del Estero,-3,11
1971,Tinogasta,-3,11
1972,La Rioja,-3,11
1973,Chilecito,-3,11
1974,Tucuman,-3,11
1975,San Juan,-3,11
1976,Rio Cuarto,-3,11
1977,Villa Dolores,-3,11
1978,Laboulaye,-3,11
1979,Marcos Juarez,-3,11
1980,Villa Reynolds,-3,11
1981,Corrientes,-3,11
1982,Resistencia,-3,11
1983,Formosa,-3,11
1984,Iguazu Falls,-3,11
1985,Paso De Los Libres,-3,11
1986,Monte Caseros,-3,11
1987,Posadas,-3,11
1988,Presidencia R.s.pena,-3,11
1989,Salta,-3,11
1990,Jujuy,-3,11
1991,La Quiaca,-3,11
1992,El Dorado,-3,11
1993,Goya,-3,11
1994,Obera,-3,11
1995,Reconquista,-3,11
1996,Curuzu Cuatia,-3,11
1997,El Bolson,-3,11
1998,Comodoro Rivadavia,-3,11
1999,Esquel,-3,11
2000,Trelew,-3,11
2001,Viedma,-3,11
2002,Puerto Madryn,-3,11
2003,Marambio Base,12,9
2004,Puerto Deseado,-3,11
2005,Rio Grande,-3,11
2006,Rio Gallegos,-3,11
2007,Ushuaia,-3,11
2008,San Julian,-3,11
2009,Perito Moreno,-3,11
2010,Santa Cruz,-3,11
2011,Bahia Blanca,-3,11
2012,Colonel Suarez,-3,11
2013,Olavarria,-3,11
2014,General Pico,-3,11
2015,Tres Arroyos,-3,11
2016,Bolivar,-3,11
2017,Mar Del Plata,-3,11
2018,Neuquen,-3,11
2019,Pehuajo,-3,11
2020,Santa Rosa,-3,11
2021,San Carlos De Bariloche,-3,11
2022,Tandil,-3,11
2023,Villa Gesell,-3,11
2024,Cutralco,-3,11
2025,San Martin Des Andes,-3,11
2026,Conceicao Do Araguaia,-3,32
2027,Rio De Janeiro,-3,32
2028,Amapa,-3,32
2029,Araracuara,-3,32
2030,Aracaju,-3,32
2031,Alta Floresta,-4,32
2032,Aracatuba,-3,32
2033,Belem,-3,32
2034,Bage,-3,32
2035,Belo Horizonte,-3,32
2036,Curitiba,-3,32
2037,Barbacena,-3,32
2038,Brasilia,-3,32
2039,Bauru,-3,32
2040,Boa Vista,-4,32
2041,Barra Do Garcas,-4,32
2042,Cascavel,-3,32
2043,Itaituba,-3,32
2044,Campo Grande,-4,32
2045,Chapeco,-3,32
2046,Carolina,-3,32
2047,Criciuma,-3,32
2048,Porto Alegre,-3,32
2049,Campos,-3,32
2050,Corumba,-4,32
2051,Caravelas,-3,32
2052,Caxias Do Sul,-3,32
2053,Cuiaba,-4,32
2054,Cruzeiro do Sul,-5,32
2055,President Prudente,-3,32
2056,Manaus,-4,32
2057,Jacare-acanga,-3,32
2058,Sao Pedro Da Aldeia,-3,32
2059,Foz Do Iguacu,-3,32
2060,Florianopolis,-3,32
2061,Fernando Do Noronha,-3,32
2062,Alpinopolis,-3,32
2063,Fortaleza,-3,32
2064,Guajara-mirim,-4,32
2065,Goiania,-3,32
2066,Macae,-3,32
2067,Sao Paulo,-3,32
2068,Guaratingueta,-3,32
2069,Altamira,-3,32
2070,Ilheus,-3,32
2071,Ipatinga,-3,32
2072,Itumbiara,-3,32
2073,Imperatriz,-3,32
2074,Juiz De Fora,-3,32
2075,Joao Pessoa,-3,32
2076,Joinville,-3,32
2077,Campina Grande,-3,32
2078,Campinas,-3,32
2079,Lajes,-3,32
2080,Lins,-3,32
2081,Londrina,-3,32
2082,Bom Jesus Da Lapa,-3,32
2083,Lagoa Santa,-3,32
2084,Maraba,-3,32
2085,Almeirim,-3,32
2086,Maringa,-3,32
2087,Montes Claros,-3,32
2088,Maceio,-3,32
2089,Macapa,-3,32
2090,Mocord,-3,32
2091,Manicore,-4,32
2092,Navegantes,-3,32
2093,Santo Angelo,-3,32
2094,Natal,-3,32
2095,Oioiapoque,-3,32
2096,Parnaiba,-3,32
2097,Pocos De Caldas,-3,32
2098,Passo Fundo,-3,32
2099,Pelotas,-3,32
2100,Petrolina,-3,32
2101,Porto Nacional,-3,32
2102,Ponta Pora,-4,32
2103,Porto Velho,-4,32
2104,Rio Branco,-5,32
2105,Recife,-3,32
2106,Ribeirao Preto,-3,32
2107,Sao Jose Dos Campos,-3,32
2108,Sao Luis,-3,32
2109,Sao Jose Do Rio Preto,-3,32
2110,Santos,-3,32
2111,Salvador,-3,32
2112,Oriximina,-3,32
2113,Teresina,-3,32
2114,Tefe,-4,32
2115,Tarauaca,-5,32
2116,Telemaco Borba,-3,32
2117,Obidos Tirios,-3,32
2118,Tabatinga,-4,32
2119,Tucurui,-3,32
2120,Sao Gabriel,-4,32
2121,Paulo Alfonso,-3,32
2122,Uruguaiana,-3,32
2123,Uberlandia,-3,32
2124,Uberaba,-3,32
2125,Varginha,-3,32
2126,Vilhena,-4,32
2127,Iauarete,-4,32
2128,Piracununga,-3,32
2129,Arica,-4,45
2130,Balmaceda,-4,45
2131,Chile Chico,-4,45
2132,Calama,-4,45
2133,Chillan,-4,45
2134,Punta Arenas,-4,45
2135,Coyhaique,-4,45
2136,Iquique,-4,45
2137,Antofagasta,-4,45
